x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.455066442489624,0.5836992263793945,-6.535667012030899e-07,0.5698685050010681,0.5073082447052002,-0.03426654636859894,0.6398922801017761,0.37476399540901184,-0.041252560913562775,0.6519049406051636,0.26375892758369446,-0.05016022175550461,0.634507417678833,0.17856501042842865,-0.05249303951859474,0.5469141006469727,0.27190926671028137,-0.002952204318717122,0.5879606008529663,0.20942577719688416,-0.06870739907026291,0.5947834253311157,0.3083217740058899,-0.10676286369562149,0.5935064554214478,0.39404019713401794,-0.11689809709787369,0.46896305680274963,0.28277862071990967,-0.004020058549940586,0.5208632946014404,0.23336049914360046,-0.07624327391386032,0.5325977206230164,0.3514549136161804,-0.09384091198444366,0.5363203883171082,0.4403606057167053,-0.08331198990345001,0.3963375389575958,0.304299920797348,-0.015993716195225716,0.4590957462787628,0.2937459945678711,-0.08578521013259888,0.47036412358283997,0.4047185182571411,-0.07477542757987976,0.46935874223709106,0.4760768711566925,-0.04331589862704277,0.32491162419319153,0.33462393283843994,-0.030897090211510658,0.3918014168739319,0.32344919443130493,-0.07138904184103012,0.40498092770576477,0.40884846448898315,-0.05639283359050751,0.40341082215309143,0.46115100383758545,-0.029737316071987152,A
0.4846750497817993,0.6141615509986877,-8.084496130322805e-07,0.6021450757980347,0.5439119935035706,-0.025811877101659775,0.6761954426765442,0.4074486494064331,-0.030664417892694473,0.6891999244689941,0.29152220487594604,-0.037791959941387177,0.6766745448112488,0.20756563544273376,-0.03875458613038063,0.5770948529243469,0.29505279660224915,-0.01112787052989006,0.6305725574493408,0.2342509627342224,-0.07006410509347916,0.6366738080978394,0.3325815796852112,-0.10249362885951996,0.6325151920318604,0.41632112860679626,-0.11076302081346512,0.4971808195114136,0.29952728748321533,-0.013369684107601643,0.564754843711853,0.27373290061950684,-0.0716906264424324,0.5740728974342346,0.3868914842605591,-0.08254259079694748,0.5729129910469055,0.46946215629577637,-0.07316325604915619,0.42569559812545776,0.3186751902103424,-0.02427571266889572,0.502561628818512,0.3280913233757019,-0.08027338981628418,0.5146496295928955,0.43617263436317444,-0.06724969297647476,0.5121999979019165,0.5095082521438599,-0.040558576583862305,0.3570179343223572,0.34787389636039734,-0.0380488783121109,0.4333789646625519,0.36212846636772156,-0.07139240950345993,0.44672685861587524,0.44988444447517395,-0.05959773808717728,0.444696307182312,0.5046413540840149,-0.03816288337111473,A
0.723497211933136,0.6741512417793274,-6.063991122573498e-07,0.7966001033782959,0.6178231239318848,-0.031191399320960045,0.8478904962539673,0.5131286382675171,-0.03642453998327255,0.8624951839447021,0.4263014793395996,-0.0411357507109642,0.8588923215866089,0.35740625858306885,-0.04192706570029259,0.7998917102813721,0.44497573375701904,-0.005468720104545355,0.795365035533905,0.3842575252056122,-0.04702683910727501,0.7770415544509888,0.4457264542579651,-0.07177618145942688,0.7717654705047607,0.5077712535858154,-0.07800152897834778,0.7357600927352905,0.45376914739608765,-0.0006661483203060925,0.7299083471298218,0.3970601260662079,-0.04740571603178978,0.7211122512817383,0.47363224625587463,-0.062300581485033035,0.7251127362251282,0.5436341762542725,-0.05707208812236786,0.6792187094688416,0.46832525730133057,-0.0033369995653629303,0.6733613014221191,0.427863746881485,-0.04830988496541977,0.6773698329925537,0.5051590800285339,-0.04494427889585495,0.6873538494110107,0.5680145025253296,-0.026304278522729874,0.6280530095100403,0.4890555441379547,-0.008434251882135868,0.6232547163963318,0.45355725288391113,-0.038356415927410126,0.6304169297218323,0.5096578001976013,-0.03147163242101669,0.6406562924385071,0.5557318329811096,-0.01455735694617033,A
0.7132018804550171,0.752712070941925,-4.978477932127134e-07,0.8300281167030334,0.6511836051940918,-0.042246732860803604,0.8974698185920715,0.4981152415275574,-0.055673614144325256,0.8958978056907654,0.3707360327243805,-0.07260975241661072,0.882301390171051,0.26503878831863403,-0.08139967918395996,0.7830414772033691,0.38244521617889404,-0.004944161511957645,0.8191161751747131,0.30443453788757324,-0.08450403064489365,0.8327752351760864,0.40621620416641235,-0.13038405776023865,0.835390031337738,0.4989420175552368,-0.14389361441135406,0.6965978741645813,0.4027613699436188,-0.010262795723974705,0.7468322515487671,0.33301353454589844,-0.09892523288726807,0.7696084380149841,0.4657224714756012,-0.12351801246404648,0.7800846099853516,0.5668512582778931,-0.1152016818523407,0.6133509874343872,0.4358421564102173,-0.028253767639398575,0.678725004196167,0.3942307233810425,-0.12062115967273712,0.7019367218017578,0.5314316153526306,-0.10939019173383713,0.7086353898048401,0.6229382753372192,-0.07149939984083176,0.5295326709747314,0.4819202423095703,-0.04952987655997276,0.6040232181549072,0.44911113381385803,-0.10897807031869888,0.6327223777770996,0.5452971458435059,-0.09428252279758453,0.6381293535232544,0.6120681166648865,-0.0632922500371933,A
0.5320110321044922,0.9315760731697083,8.081515829871933e-07,0.6696476936340332,0.8752706050872803,-0.08586925268173218,0.7533009648323059,0.74651038646698,-0.12003050744533539,0.69673752784729,0.6378065347671509,-0.1441880464553833,0.5917086005210876,0.617809534072876,-0.1671677678823471,0.6842652559280396,0.5561730265617371,-0.060691773891448975,0.6808131337165833,0.4008620083332062,-0.10351508110761642,0.6661583781242371,0.3106946051120758,-0.14278694987297058,0.6512630581855774,0.22985893487930298,-0.17243213951587677,0.5982946157455444,0.5406542420387268,-0.04943001642823219,0.5992241501808167,0.37019121646881104,-0.08451436460018158,0.5907596349716187,0.26619619131088257,-0.1214754655957222,0.5852013230323792,0.1809355914592743,-0.14968927204608917,0.5240176320075989,0.5562121868133545,-0.047822222113609314,0.518851637840271,0.3965206444263458,-0.08343978971242905,0.5152323246002197,0.2963578701019287,-0.11198721826076508,0.5129369497299194,0.21643081307411194,-0.13176853954792023,0.4499354660511017,0.5980237126350403,-0.05466842278838158,0.4516487121582031,0.4724312424659729,-0.0847705751657486,0.45443832874298096,0.3951164186000824,-0.09912438690662384,0.4560259282588959,0.3264465034008026,-0.10896719247102737,B
0.5357005000114441,0.93230140209198,8.426354725088459e-07,0.6670976281166077,0.8754042387008667,-0.08537193387746811,0.7467817068099976,0.7471590042114258,-0.11312925815582275,0.678093433380127,0.6501800417900085,-0.1298736333847046,0.5789754390716553,0.6386892199516296,-0.14547955989837646,0.6884618997573853,0.5620962381362915,-0.04886062815785408,0.6876891851425171,0.41337892413139343,-0.08339011669158936,0.6754677891731262,0.3230324983596802,-0.11940702795982361,0.6607671976089478,0.2452351152896881,-0.14706380665302277,0.60109943151474,0.5470834970474243,-0.03450443595647812,0.6069824695587158,0.3858695924282074,-0.06440896540880203,0.600643515586853,0.28239691257476807,-0.1025073379278183,0.5927297472953796,0.2006523609161377,-0.12997448444366455,0.5277689099311829,0.5612497329711914,-0.029819821938872337,0.5263742804527283,0.4076724350452423,-0.06049073114991188,0.5253432989120483,0.30788302421569824,-0.09360063821077347,0.5217901468276978,0.22995036840438843,-0.11529897898435593,0.45608752965927124,0.600342869758606,-0.03340991958975792,0.4573144316673279,0.47605520486831665,-0.059814490377902985,0.45992040634155273,0.3968784809112549,-0.07504694908857346,0.46255019307136536,0.32882821559906006,-0.08498100191354752,B
0.49840378761291504,0.7534898519515991,7.583753927065118e-07,0.6046534776687622,0.7291076183319092,-0.09703207015991211,0.7074636816978455,0.6602828502655029,-0.1399070769548416,0.6981552839279175,0.5622227191925049,-0.1692250519990921,0.6280881762504578,0.5024470090866089,-0.1970924735069275,0.648177981376648,0.4615286886692047,-0.07942242920398712,0.6606222987174988,0.3317529559135437,-0.12338127195835114,0.6540187001228333,0.2521837055683136,-0.1635473668575287,0.6487806439399719,0.18240883946418762,-0.19287322461605072,0.5752849578857422,0.4367767572402954,-0.058812979608774185,0.5872812867164612,0.2980954051017761,-0.09739211201667786,0.5864335298538208,0.20560011267662048,-0.13766008615493774,0.5855159759521484,0.12914150953292847,-0.1668204814195633,0.5093551874160767,0.44208139181137085,-0.047186002135276794,0.5189462900161743,0.30905476212501526,-0.08280550688505173,0.5248314142227173,0.22519291937351227,-0.11610020697116852,0.5279808640480042,0.1563601791858673,-0.13863727450370789,0.44094008207321167,0.4713863730430603,-0.044147126376628876,0.4513232707977295,0.3685222864151001,-0.07548591494560242,0.4580385088920593,0.3037048876285553,-0.09489423781633377,0.4640085697174072,0.2463904321193695,-0.10758499801158905,B
0.47823262214660645,0.8108324408531189,7.575888503197348e-07,0.5928481221199036,0.766021192073822,-0.04767226055264473,0.6743723154067993,0.6707493662834167,-0.06303931027650833,0.621234655380249,0.5800043344497681,-0.07342291623353958,0.5312083959579468,0.5537939071655273,-0.08532538264989853,0.6306449770927429,0.5146846175193787,-0.032083701342344284,0.6534635424613953,0.39180800318717957,-0.059829942882061005,0.6604529619216919,0.3121677041053772,-0.08715882152318954,0.6620273590087891,0.24116748571395874,-0.10880071669816971,0.5589178204536438,0.48943397402763367,-0.033513955771923065,0.5795215368270874,0.35479164123535156,-0.055546876043081284,0.5929065346717834,0.269163578748703,-0.08395130187273026,0.5999578833580017,0.19595763087272644,-0.10490597784519196,0.4938019812107086,0.49415189027786255,-0.0404069684445858,0.504718542098999,0.366066038608551,-0.06379624456167221,0.517314612865448,0.282192200422287,-0.09067430347204208,0.5225182175636292,0.20894509553909302,-0.10892252624034882,0.4246180057525635,0.5243263840675354,-0.0517457090318203,0.43295785784721375,0.4203033447265625,-0.07367674261331558,0.4454633295536041,0.3555440306663513,-0.08475108444690704,0.45403730869293213,0.2977598011493683,-0.09165485203266144,B
0.42133480310440063,0.6222549676895142,7.174899678830116e-07,0.5143805146217346,0.6249936819076538,-0.023271100595593452,0.5984316468238831,0.5953998565673828,-0.03809596598148346,0.6646239161491394,0.5623968839645386,-0.051386285573244095,0.7269931435585022,0.5467680096626282,-0.06266368180513382,0.5414183139801025,0.45246633887290955,-0.009834612719714642,0.6175839304924011,0.3976874351501465,-0.028676416724920273,0.6780394315719604,0.38078445196151733,-0.047365374863147736,0.7273054122924805,0.37545502185821533,-0.06043466553092003,0.526202917098999,0.4353133738040924,-0.01197158731520176,0.6071208715438843,0.3704393804073334,-0.03626538813114166,0.6747372150421143,0.3551817834377289,-0.056008949875831604,0.7316493988037109,0.354432076215744,-0.06826809048652649,0.5105542540550232,0.4354684352874756,-0.017506908625364304,0.5826674699783325,0.36450353264808655,-0.04082906246185303,0.649177074432373,0.3442384600639343,-0.050847455859184265,0.7068420648574829,0.3398059904575348,-0.055083487182855606,0.49781614542007446,0.446799099445343,-0.02534640021622181,0.5574787259101868,0.3774753212928772,-0.04250452667474747,0.6077699065208435,0.34219563007354736,-0.04712556675076485,0.6529560685157776,0.32264095544815063,-0.048518553376197815,C
0.27382975816726685,0.6776754856109619,5.023488824917877e-07,0.3895883858203888,0.6349490284919739,0.01944403164088726,0.47962138056755066,0.582292377948761,0.0025784492027014494,0.5596694946289062,0.5598353147506714,-0.027366768568754196,0.6341766715049744,0.5509946942329407,-0.05787612125277519,0.35149121284484863,0.40214863419532776,0.008319424465298653,0.47787439823150635,0.36258602142333984,-0.032120753079652786,0.5631178021430969,0.37126338481903076,-0.06575468182563782,0.6304915547370911,0.3911201059818268,-0.08837030827999115,0.3296172618865967,0.40137168765068054,-0.03173226863145828,0.4810885190963745,0.34704941511154175,-0.07747537642717361,0.569456934928894,0.36820316314697266,-0.10403086990118027,0.633277177810669,0.4025547504425049,-0.11887780576944351,0.32386836409568787,0.4188193082809448,-0.07408823072910309,0.4647434651851654,0.35895678400993347,-0.11114131659269333,0.5567642450332642,0.3706652820110321,-0.12323411554098129,0.6223547458648682,0.3941117525100708,-0.12780211865901947,0.3362068831920624,0.4510982930660248,-0.11656223982572556,0.4349043369293213,0.39196574687957764,-0.14006349444389343,0.509840726852417,0.3733912706375122,-0.14592814445495605,0.5707523226737976,0.3707958459854126,-0.14910674095153809,C
0.5221461057662964,0.8539106845855713,6.123930234025465e-07,0.6408805847167969,0.7721914052963257,0.12694671750068665,0.7061020135879517,0.7043154835700989,0.17458917200565338,0.7629592418670654,0.6493762135505676,0.17591708898544312,0.7896125316619873,0.5648499727249146,0.17003843188285828,0.5255441069602966,0.5462793707847595,0.26054850220680237,0.5661534070968628,0.42405977845191956,0.32394152879714966,0.5872283577919006,0.33934372663497925,0.3458107113838196,0.5883342027664185,0.27395254373550415,0.34882766008377075,0.5061212778091431,0.5323296189308167,0.17506122589111328,0.6235049962997437,0.43815717101097107,0.19976721704006195,0.7183369398117065,0.47056081891059875,0.17676718533039093,0.7594618797302246,0.5296464562416077,0.16468428075313568,0.5075128078460693,0.5300043821334839,0.08958865702152252,0.6184859871864319,0.42597317695617676,0.10091577470302582,0.7110996246337891,0.4816233217716217,0.08049128204584122,0.7487091422080994,0.5550474524497986,0.069536954164505,0.5325859785079956,0.5320245027542114,0.01153924036771059,0.608790397644043,0.4236502945423126,0.020617837086319923,0.6887813210487366,0.44078606367111206,0.018524514511227608,0.7341557741165161,0.4862072169780731,0.016425983980298042,D
